chapter	chapter_title	verse_number	original_text
12	Chapter - 12	17	"मदीयं भेदितं रूपं सत्यसंकल्पया मया।  
योऽवरोहो मदीयस्ते वर्णितः प्रथमः पुरा ॥ 17 ॥"
12	Chapter - 12	18	"चिच्छक्तिर्जीव इत्येवं विबुधैः परिकीर्त्यते।  
मत्स्वाच्छन्द्यवशादेव तस्य भेदः प्रकीर्तितः ॥ 18 ॥"
12	Chapter - 12	19	"मदीयं चैत्यरूपं यत् सत्यसंकल्पया कृतम्।  
मया तदेकीकरणं चिच्छक्तेः क्रियते हि यत् ॥ 19 ॥"
12	Chapter - 12	20	"अविद्या सा परा शक्तिस्तिरोभाव इति स्मृतः।  
पञ्च पर्वाणि तस्यास्तु (संततानि A. B. C. F.)सन्ति तानि निबोध मे ॥ 20 ॥"
12	Chapter - 12	21	"तमस्तु प्रथमं पर्व नामाविद्येति तस्य तु।  
अनात्मन्यस्वभूते च चैत्ये जीवस्य या मतिः ॥ 21 ॥"
12	Chapter - 12	22	"स्वतयाहंतया चैव तमोऽविद्या च सा स्मृता।  
स्वीकृतेऽहंतया चैत्ये मानो यस्तत्र जायते ॥ 22 ॥"
12	Chapter - 12	23	"अस्मिताख्यो महामोहो द्वितीयं क्लेशपर्व तत्।  
चैत्यचेतनयोरेकभावापत्तिरविद्यया ॥ 23 ॥"
12	Chapter - 12	24	"(रागो A. E. I.)मोहोऽस्मिता महामोह इति शब्दैर्निगद्यते।  
सुखानुस्तृतिहेतुर्या वासनास्मितयाहिता ॥ 24 ॥"
12	Chapter - 12	25	"स रागो (रम्य A. B. C. D. I.)रञ्ज्यविषयस्तृतीयं क्लेशपर्व तत्।  
दुःखानुस्मृतिहेतुर्या वासनास्मितयाहिता ॥ 25 ॥"
12	Chapter - 12	26	"स द्वेषो द्वेष्यविषयश्चतुर्थं क्लेशपर्व तत्।  
(F. omits 3 lines from here.)दुःखं जिहासतो योगैः प्रेप्सतश्च सुखं तथा ॥ 26 ॥"
12	Chapter - 12	27	"तदन्तरायैर्वित्रासो मध्ये यो नाम जायते।  
अन्धाख्योऽभिनिवेशः स पञ्चमं क्लेशपर्व तत् ॥ 27 ॥"
12	Chapter - 12	28	"(देहं चात्म A. B. C.)देहमात्मतया बुद्ध्वा ततस्तादात्म्यमागतः।  
रञ्जनीयमभिप्रेप्सुर्जिहासुश्च तथेतरत् ॥ 28 ॥"
12	Chapter - 12	29	"तदन्तरायवित्रस्तस्तत्प्रतीकारमाचरन्।  
इष्टस्य प्राप्तयेऽनिष्टविघाताय च (देहिनः E.)चेतनः ॥ 29 ॥"
12	Chapter - 12	30	"यदयं कुरुते कर्म त्रिविधं त्रिविधात्मकम्।  
तत्कर्म गदितं सद्भिः सांख्ययोगविचक्षणैः ॥ 30 ॥"
12	Chapter - 12	31	"तत्प्रसूतं सुखं दुःखं तथा दुःखसुखात्मकम्।  
विपाकस्त्रिविधः प्रोक्तस्तत्त्वशास्त्रविशारदैः ॥ 31 ॥"
12	Chapter - 12	32	"वासना आशयाः प्रोक्ताः क्लेशकर्मविपाकजाः।  
अन्तःकरणवर्तिन्यः समन्ताच्छेरते हि ताः ॥ 32 ॥"
12	Chapter - 12	33	"जन्यन्ते वासना नित्यं पञ्चभिः क्लेशपर्वभिः।  
सदृशारम्भहेतुश्च वासना कर्मणां(कर्मणः E.) तथा ॥ 33 ॥"
12	Chapter - 12	34	"सुखादिवासना चैव विपाकैर्जन्यते त्रिधा।  
चतुर्भिर्लक्षणैरित्थंभूता क्लेशादिनामकैः ॥ 34 ॥"
12	Chapter - 12	35	"बन्धनी जीवकोशस्य तिरोभावाभिधा विधा(अभिधानया A. B. C. D. F.)।  
शक्त्यानयैव बद्धानां जीवानां मम नित्यदा ॥ 35 ॥"
12	Chapter - 12	36	"(सातत्येन E. I.)सांतत्येन प्रवर्तन्ते मम सृष्ट्यादिशक्तयः।  
सृष्टिशक्तिर्द्विधा सा मे शुद्ध्यशुद्धिवशान्मया ॥ 36 ॥"
12	Chapter - 12	37	"विविच्य दर्शिता सा ते सा पुनः सप्तधा स्थिता।  
(अनीशं D. F.)अनिशं क्रियते त्वेका प्राजापत्येन कर्मणआ ॥ 37 ॥"
12	Chapter - 12	38	"षट्‌कोशसंभवास्त्वन्यास्तत्तत्कालसमुद्भवाः।  
सर्गक्रमे प्रकृत्युत्थे सृष्टिर्ज्ञेया त्रिधा पुनः ॥ 38 ॥"
12	Chapter - 12	39	"भाविकी लैङ्गिकी चैव भौतिकी चेति भेदतः।  
यथा न्यग्रोधधानायां त्रैगुण्ये प्रकृतौ तथा ॥ 39 ॥"
12	Chapter - 12	40	"या स्थितिर्महदादेः सा भावसृष्टिर्निगद्यते।  
समष्टिव्यष्टिभेदेन लिङ्गं यत्सृज्यते मया ॥ 40 ॥"
